"id","nombre","linea","categoria","tipo","precio_actual","moneda_actual","precio_base_usd","comision_paypal_porcentaje","comision_paypal_fija_usd","precio_paypal_calculado_usd","precio_venta_usd","estado_precio","archivo_fuente"
"maquinas-termicas","Máquinas térmicas","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"metodos-numericos-i","Métodos numéricos I","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"metodos-numericos-ii","Métodos numéricos II","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"oceanografia-fisica","Oceanografía física","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"presas","Presas","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"quimica-general-para-ingenieria","Química general para ingeniería","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":99,""precio_internacional_usd"":45,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":99,""curso_tecnico_especializado_desde_soles"":99,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 99"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","45","5.40","0.30","47.885836","49","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"refrigeracion-y-aire-acondicionado","Refrigeración y aire acondicionado","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"resistencia-de-materiales","Resistencia de materiales","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"servomecanismo-y-control-automatico","Servomecanismo y control automático","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"teoria-de-maquinas-y-mecanismos","Teoría de máquinas y mecanismos","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"termodinamica-i","Termodinámica I","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"termodinamica-ii","Termodinámica II","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":95,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","95","5.40","0.30","100.739958","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"topografia-basica","Topografía básica","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":70,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","70","5.40","0.30","74.312897","79","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"transferencia-de-calor-y-masa","Transferencia de calor y masa","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"transporte-de-materiales","Transporte de materiales","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"turbomaquinas-i","Turbomáquinas I","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"turbomaquinas-ii","Turbomáquinas II","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"variable-compleja","Variable compleja","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":75,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","75","5.40","0.30","79.598309","89","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"ventilacion-industrial","Ventilación industrial","TW Educa","Ingeniería mecánica de fluidos, energía y recursos hídricos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":null,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"aprendizaje-por-reforzamiento","Aprendizaje por reforzamiento","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"big-data-aplicado-a-ingenieria-y-negocios","Big Data aplicado a ingeniería y negocios","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"computacion-evolutiva","Computación evolutiva","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":85,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","85","5.40","0.30","90.169134","99","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"fundamentos-de-inteligencia-artificial-y-machine-learning","Fundamentos de Inteligencia Artificial y Machine Learning","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"matematica-para-machine-learning","Matemática para Machine Learning","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":149,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":149,""curso_tecnico_especializado_desde_soles"":149,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 149"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"procesamiento-de-lenguaje-natural","Procesamiento de lenguaje natural","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"programacion-para-machine-learning-con-python-y-c","Programación para Machine Learning con Python y C++","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":100,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","100","5.40","0.30","106.025370","109","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"proyecto-de-investigacion-aplicada-en-inteligencia-artificial-i","Proyecto de investigación aplicada en inteligencia artificial I","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":125,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","125","5.40","0.30","132.452432","139","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"proyecto-de-investigacion-aplicada-en-inteligencia-artificial-ii","Proyecto de investigación aplicada en inteligencia artificial II","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":125,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","125","5.40","0.30","132.452432","139","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"redes-neuronales-y-aprendizaje-profundo","Redes neuronales y aprendizaje profundo","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":125,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","125","5.40","0.30","132.452432","139","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"robotica-y-sistemas-autonomos","Robótica y sistemas autónomos","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
"sistemas-embebidos-y-tiempo-real-para-ia","Sistemas embebidos y tiempo real para IA","TW Educa","Inteligencia artificial y ciencia de datos","curso","{""precio_peru_igv_soles"":199,""precio_internacional_usd"":110,""precio_mooc_soles"":0,""certificado_desde_soles"":49,""certificado_digital_basico_desde_soles"":19,""certificado_con_evaluacion_desde_soles"":49,""curso_en_vivo_desde_soles"":199,""curso_tecnico_especializado_desde_soles"":199,""programa_especializacion_desde_soles"":199,""capacitacion_institucional_desde_soles"":500,""precio_pago_texto"":""Acceso completo desde S/ 199"",""politica_precio"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante."",""nota_precio_mooc"":""Consulta disponibilidad, fecha de inicio, modalidad, horario y forma de pago antes de reservar tu vacante.""}","PEN/USD","110","5.40","0.30","116.596195","119","PRECIO_BASE_USD_DEFINIDO","data/catalogo-general-cursos.json"
